corporateID,corporateType,corporateName,corporateKana,location,moddate
7210002012775,http://imi.go.jp/ns/code_id/code/kind#302,有限会社井上徳木工,イノウエトクモッコウ,福井県鯖江市河和田町第２６号１９番地,2020-06-15T15:00:00.000Z
6210002012776,http://imi.go.jp/ns/code_id/code/kind#302,有限会社インターモード,,福井県鯖江市桜町２丁目８－３１,2020-10-04T15:00:00.000Z
5210002012777,http://imi.go.jp/ns/code_id/code/kind#302,有限会社石山,,福井県鯖江市吉江町１１号１０番地,2015-11-12T15:00:00.000Z
3210002012779,http://imi.go.jp/ns/code_id/code/kind#302,有限会社伊藤製作所,イトウセイサクショ,福井県鯖江市下河端町８６号１６番地の１,2020-09-10T15:00:00.000Z
8210002012782,http://imi.go.jp/ns/code_id/code/kind#302,有限会社梅田工務店,ウメダコウムテン,福井県鯖江市四方谷町第１５号１１５番地１,2018-07-26T15:00:00.000Z
7210002012783,http://imi.go.jp/ns/code_id/code/kind#302,有限会社稲木機工,,福井県鯖江市吉江町第１６号３５番地１,2015-11-12T15:00:00.000Z
6210002012784,http://imi.go.jp/ns/code_id/code/kind#302,有限会社飯田眞三商店,,福井県鯖江市宮前２丁目２番１９号,2015-11-12T15:00:00.000Z
5210002012785,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ウチダプラスチツク,ウチダプラスチツク,福井県鯖江市河和田町３号１１番地,2021-08-19T15:00:00.000Z
4210002012786,http://imi.go.jp/ns/code_id/code/kind#302,有限会社伊藤光学,イトウコウガク,福井県鯖江市水落町１丁目１１番１３号,2018-05-10T15:00:00.000Z
2210002012788,http://imi.go.jp/ns/code_id/code/kind#302,有限会社インポート青山,,福井県鯖江市旭町３丁目５番１号,2015-11-12T15:00:00.000Z
1210002012789,http://imi.go.jp/ns/code_id/code/kind#302,有限会社上田精工,,福井県鯖江市有定町３丁目４番２１号,2015-11-12T15:00:00.000Z
7210002012791,http://imi.go.jp/ns/code_id/code/kind#302,有限会社うるし工芸藤,ウルシコウゲイフジ,福井県鯖江市定次町３４２号１番地,2018-05-28T15:00:00.000Z
6210002012792,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ウチダ工業所,ウチダコウギョウショ,福井県鯖江市下新庄町６３号３３番地,2018-08-26T15:00:00.000Z
5210002012793,http://imi.go.jp/ns/code_id/code/kind#302,有限会社イーエックス工房青山,,福井県鯖江市鳥羽町３３の６,2015-11-12T15:00:00.000Z
3210002012795,http://imi.go.jp/ns/code_id/code/kind#302,有限会社上野工業,,福井県鯖江市石田上町第３号１番地の２９,2015-11-12T15:00:00.000Z
1210002012797,http://imi.go.jp/ns/code_id/code/kind#302,有限会社石山技研,,福井県鯖江市吉江町１１号８番地,2015-11-12T15:00:00.000Z
8210002012799,http://imi.go.jp/ns/code_id/code/kind#302,有限会社上島エンタープライズ,,福井県鯖江市舟津町５丁目２番１６号,2015-11-12T15:00:00.000Z
6210002012801,http://imi.go.jp/ns/code_id/code/kind#302,有限会社宇野技研,,福井県鯖江市石田下町第７号２番地１,2015-11-12T15:00:00.000Z
5210002012802,http://imi.go.jp/ns/code_id/code/kind#302,有限会社イマジン,,福井県鯖江市丸山町４丁目３１１番地,2015-11-12T15:00:00.000Z
4210002012803,http://imi.go.jp/ns/code_id/code/kind#302,有限会社池水管工,,福井県鯖江市舟津町３丁目２番６号,2015-11-12T15:00:00.000Z
2210002012805,http://imi.go.jp/ns/code_id/code/kind#302,有限会社イオ,イオ,福井県鯖江市杉本町第３８号５番地の８,2018-10-21T15:00:00.000Z
1210002012806,http://imi.go.jp/ns/code_id/code/kind#302,有限会社うつわ屋,,福井県鯖江市入町第８号１番地の１８,2015-11-12T15:00:00.000Z
9210002012807,http://imi.go.jp/ns/code_id/code/kind#302,有限会社イー・プラス,イープラス,福井県鯖江市幸町２丁目６番２５号,2020-09-02T15:00:00.000Z
7210002012809,http://imi.go.jp/ns/code_id/code/kind#302,有限会社井上商会,,福井県鯖江市神中町３丁目９番１０号,2015-11-12T15:00:00.000Z
5210002012810,http://imi.go.jp/ns/code_id/code/kind#302,有限会社上坂商事,,福井県鯖江市鳥羽町１字４番２７,2015-11-12T15:00:00.000Z
4210002012811,http://imi.go.jp/ns/code_id/code/kind#302,有限会社扇寿司,,福井県鯖江市水落町１丁目１４番１３号,2015-11-12T15:00:00.000Z
2210002012813,http://imi.go.jp/ns/code_id/code/kind#302,有限会社尾関漆器店,,福井県鯖江市尾花町第３号２０番地,2015-11-12T15:00:00.000Z
1210002012814,http://imi.go.jp/ns/code_id/code/kind#302,有限会社虹の家,ニジノイエ,福井県鯖江市水落町１丁目１４番２２－３号,2018-11-06T15:00:00.000Z
9210002012815,http://imi.go.jp/ns/code_id/code/kind#302,有限会社内田農産,ウチダノウサン,福井県鯖江市別司町第１号４番地,2019-02-20T15:00:00.000Z
8210002012816,http://imi.go.jp/ns/code_id/code/kind#302,有限会社乙部工芸,,福井県鯖江市別司町第４２号１０番地の２,2015-11-12T15:00:00.000Z
7210002012817,http://imi.go.jp/ns/code_id/code/kind#302,大綱リボン工業有限会社,,福井県鯖江市平井町第２８号６番地２,2015-11-12T15:00:00.000Z
6210002012818,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オプティックアマヤ,,福井県鯖江市二丁掛町第３１号２０番地,2015-11-12T15:00:00.000Z
3210002012820,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オプト・シンセイ,,福井県鯖江市神明町２丁目２番５号,2015-11-12T15:00:00.000Z
2210002012821,http://imi.go.jp/ns/code_id/code/kind#302,有限会社小谷工業,,福井県鯖江市北野町２丁目１６番１０号,2015-11-12T15:00:00.000Z
9210002012823,http://imi.go.jp/ns/code_id/code/kind#302,ウィズ中央堂有限会社,,福井県鯖江市三六町２丁目２番３号,2015-11-12T15:00:00.000Z
7210002012825,http://imi.go.jp/ns/code_id/code/kind#302,有限会社上田順也建築設計事務所,ウエダジュンヤケンチクセッケイジムショ,福井県鯖江市日の出町１０番１６号,2018-12-18T15:00:00.000Z
5210002012827,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ウェルネス,,福井県鯖江市糺町１０７番地２,2015-11-12T15:00:00.000Z
3210002012829,http://imi.go.jp/ns/code_id/code/kind#302,有限会社岡本重建,,福井県鯖江市金谷町第２５号１１番地,2015-11-12T15:00:00.000Z
9210002012831,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オプティカル渡辺,,福井県鯖江市下河端町第８４号２３番地の１,2015-11-12T15:00:00.000Z
8210002012832,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エイト工業,,福井県鯖江市冬島町１３字仲田１４番７,2015-11-12T15:00:00.000Z
7210002012833,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オプト．デュオ,,福井県鯖江市北中町５３９,2015-11-12T15:00:00.000Z
6210002012834,http://imi.go.jp/ns/code_id/code/kind#302,エコー・オプチカル有限会社,,福井県鯖江市東鯖江町二丁目８番２６号,2015-11-12T15:00:00.000Z
5210002012835,http://imi.go.jp/ns/code_id/code/kind#302,有限会社おおつか,,福井県鯖江市旭町３丁目２番４号,2015-11-12T15:00:00.000Z
4210002012836,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エンジェル,,福井県鯖江市幸町２丁目６番３７号,2015-11-12T15:00:00.000Z
3210002012837,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オプティックマスナガ,,福井県鯖江市つつじケ丘町１－３号,2015-11-12T15:00:00.000Z
7210002012841,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オーゼット,,福井県鯖江市水落町３丁目１６番６号,2015-11-12T15:00:00.000Z
6210002012842,http://imi.go.jp/ns/code_id/code/kind#302,有限会社大原葬儀社,,福井県鯖江市糺町第１９号４番地３,2015-11-12T15:00:00.000Z
5210002012843,http://imi.go.jp/ns/code_id/code/kind#302,有限会社栄倖,,福井県鯖江市石生谷町第３６号２番地,2015-11-12T15:00:00.000Z
4210002012844,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オズ・ワークス,オズワークス,福井県鯖江市上河端町第１８号４番地６,2021-02-24T15:00:00.000Z
3210002012845,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エーワン染色,,福井県鯖江市杉本町第３２号６０番地,2015-11-12T15:00:00.000Z
2210002012846,http://imi.go.jp/ns/code_id/code/kind#302,有限会社オートサービス福井,オートサービスフクイ,福井県鯖江市川去町第２０号４１番地,2020-10-08T15:00:00.000Z
1210002012847,http://imi.go.jp/ns/code_id/code/kind#302,有限会社江端レンズ,,福井県鯖江市石田下町第８号１番地の８,2015-11-12T15:00:00.000Z
9210002012848,http://imi.go.jp/ns/code_id/code/kind#302,オプティカル長谷川有限会社,,福井県鯖江市住吉町３丁目１４番１９号,2015-11-12T15:00:00.000Z
5210002012851,http://imi.go.jp/ns/code_id/code/kind#302,有限会社笠島商店,,福井県鯖江市東鯖江１丁目３番４号,2017-01-16T15:00:00.000Z
4210002012852,http://imi.go.jp/ns/code_id/code/kind#302,有限会社河和田工芸,カワダコウゲイ,福井県鯖江市河和田町第１５号６番地１,2020-11-04T15:00:00.000Z
2210002012854,http://imi.go.jp/ns/code_id/code/kind#302,有限会社栄光,,福井県鯖江市日の出町２番１号,2015-11-12T15:00:00.000Z
1210002012855,http://imi.go.jp/ns/code_id/code/kind#302,笠利機業有限会社,,福井県鯖江市上河端町第４４号４４番地,2015-11-12T15:00:00.000Z
8210002012857,http://imi.go.jp/ns/code_id/code/kind#302,有限会社川上金型,カワカミカナガタ,福井県鯖江市南井町５号１５番地２,2018-05-01T15:00:00.000Z
7210002012858,http://imi.go.jp/ns/code_id/code/kind#302,川畑デンタル有限会社,,福井県鯖江市本町１丁目１番１２号,2015-11-12T15:00:00.000Z
4210002012860,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カツキ眼鏡,,福井県鯖江市長泉寺町１丁目１１番１９号,2015-11-12T15:00:00.000Z
2210002012862,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カコーみつわ,,福井県鯖江市本町２丁目１番１１号,2015-11-12T15:00:00.000Z
1210002012863,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エグゼ・コーポレーション,,福井県鯖江市神明町３丁目４番４２の４号,2015-11-12T15:00:00.000Z
9210002012864,http://imi.go.jp/ns/code_id/code/kind#302,有限会社川中経営サービス,カワナカケイエイサービス,福井県鯖江市本町４丁目１０番７号,2021-02-04T15:00:00.000Z
7210002012866,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カトウ精機,,福井県鯖江市二丁掛町３０号９番地,2015-11-12T15:00:00.000Z
6210002012867,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カミナカ眼鏡,カミナカガンキョウ,福井県鯖江市神中町２丁目３番２１号,2018-09-06T15:00:00.000Z
5210002012868,http://imi.go.jp/ns/code_id/code/kind#302,有限会社貸衣裳たなか,,福井県鯖江市桜町２丁目４番３－１号,2015-11-12T15:00:00.000Z
4210002012869,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カスタム,カスタム,福井県鯖江市杉本町第１７号２番地の１,2019-12-01T15:00:00.000Z
2210002012870,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エヌ・テック,,福井県鯖江市長泉寺町１丁目２番４６号,2015-11-12T15:00:00.000Z
1210002012871,http://imi.go.jp/ns/code_id/code/kind#302,加藤エイジェイ織物工業有限会社,,福井県鯖江市平井町第４７号１２番地,2015-11-12T15:00:00.000Z
7210002012874,http://imi.go.jp/ns/code_id/code/kind#302,エスエフ有限会社,,福井県鯖江市本町４丁目１番２９号,2015-11-12T15:00:00.000Z
6210002012875,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カトー工業,,福井県鯖江市平井町第１８号３番地,2015-11-12T15:00:00.000Z
5210002012876,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エヌピー,,福井県鯖江市糺町第４４号２５番地の３,2015-11-12T15:00:00.000Z
4210002012877,http://imi.go.jp/ns/code_id/code/kind#302,有限会社河原木工,,福井県鯖江市上野田町第４号５１番地の７,2015-11-12T15:00:00.000Z
2210002012879,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カサシマ眼鏡製作所,,福井県鯖江市糺町第３７号３６番地,2015-11-12T15:00:00.000Z
9210002012880,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カドヤモーター,,福井県鯖江市下氏家町第１５号１番地の１,2015-11-12T15:00:00.000Z
8210002012881,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カトーモータース,カトーモータース,福井県鯖江市小黒町１丁目１０番１３号,2018-09-19T15:00:00.000Z
7210002012882,http://imi.go.jp/ns/code_id/code/kind#302,有限会社からや漆器,カラヤシッキ,福井県鯖江市柳町４丁目３番２６号,2018-12-19T15:00:00.000Z
6210002012883,http://imi.go.jp/ns/code_id/code/kind#302,有限会社加邦興産,カホウコウサン,福井県鯖江市平井町５２号２番地,2019-02-25T15:00:00.000Z
4210002012885,http://imi.go.jp/ns/code_id/code/kind#302,有限会社金谷眼鏡,,福井県鯖江市幸町２丁目４番４２号,2015-11-12T15:00:00.000Z
2210002012887,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カーペンター鯖江,カーペンターサバエ,福井県鯖江市丸山町１丁目１１４番地,2020-10-04T15:00:00.000Z
1210002012888,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ガーデントーク,,福井県鯖江市宮前２丁目４０７番地,2016-12-20T15:00:00.000Z
9210002012889,http://imi.go.jp/ns/code_id/code/kind#302,有限会社介護サポート翼,,福井県鯖江市新横江２丁目２番１４号,2015-11-12T15:00:00.000Z
7210002012890,http://imi.go.jp/ns/code_id/code/kind#302,有限会社加藤商店,,福井県鯖江市住吉町１丁目１番２２号,2015-11-12T15:00:00.000Z
6210002012891,http://imi.go.jp/ns/code_id/code/kind#302,有限会社カツ,,福井県鯖江市杉本町３１号４５番地１,2015-11-12T15:00:00.000Z
4210002012893,http://imi.go.jp/ns/code_id/code/kind#302,有限会社木村鉄工所,キムラテッコウショ,福井県鯖江市幸町１丁目６番１８号,2021-07-08T15:00:00.000Z
1210002012896,http://imi.go.jp/ns/code_id/code/kind#302,有限会社岸本機料店,,福井県鯖江市東鯖江４丁目２－８,2015-11-12T15:00:00.000Z
9210002012897,http://imi.go.jp/ns/code_id/code/kind#302,有限会社共友工業,,福井県鯖江市上河端町３号１６番１,2015-11-12T15:00:00.000Z
7210002012899,http://imi.go.jp/ns/code_id/code/kind#302,有限会社九龍飯店,キュウリュウハンテン,福井県鯖江市有定町２丁目４番２８－２号,2018-12-19T15:00:00.000Z
4210002012902,http://imi.go.jp/ns/code_id/code/kind#302,有限会社寿,,福井県鯖江市水落町３丁目１５番６号,2015-11-12T15:00:00.000Z
3210002012903,http://imi.go.jp/ns/code_id/code/kind#302,有限会社キンゾー運輸,,福井県鯖江市本町３丁目１番８号,2015-11-12T15:00:00.000Z
9210002012906,http://imi.go.jp/ns/code_id/code/kind#302,有限会社協和商事,キョウワショウジ,福井県鯖江市横江町２丁目３０２番地,2018-05-09T15:00:00.000Z
7210002012908,http://imi.go.jp/ns/code_id/code/kind#302,有限会社共栄,,福井県鯖江市熊田町１６号６７番地の１,2015-11-12T15:00:00.000Z
6210002012909,http://imi.go.jp/ns/code_id/code/kind#302,有限会社協立コーティング,,福井県鯖江市冬島町１３字１４番地１,2015-11-12T15:00:00.000Z
4210002012910,http://imi.go.jp/ns/code_id/code/kind#302,有限会社協栄工業,,福井県鯖江市西袋町３０４,2015-11-12T15:00:00.000Z
3210002012911,http://imi.go.jp/ns/code_id/code/kind#302,有限会社吉相,,福井県鯖江市石田上町第９号５番地,2015-11-12T15:00:00.000Z
2210002012912,http://imi.go.jp/ns/code_id/code/kind#302,有限会社熊野米穀店,,福井県鯖江市水落町２丁目８番１２号,2015-11-12T15:00:00.000Z
1210002012913,http://imi.go.jp/ns/code_id/code/kind#302,クロセ電子有限会社,,福井県鯖江市上河端町第６２号８番地の１,2015-11-12T15:00:00.000Z
9210002012914,http://imi.go.jp/ns/code_id/code/kind#302,有限会社黒田米穀燃料,クロダベイコクネンリョウ,福井県鯖江市三六町２丁目１番１３号,2021-02-16T15:00:00.000Z
8210002012915,http://imi.go.jp/ns/code_id/code/kind#302,倉内運送有限会社,クラウチウンソウ,福井県鯖江市吉谷町１４１番地,2020-05-20T15:00:00.000Z
7210002012916,http://imi.go.jp/ns/code_id/code/kind#302,有限会社グリーン代行,,福井県鯖江市東鯖江４丁目４番３４号,2015-11-12T15:00:00.000Z
4210002012919,http://imi.go.jp/ns/code_id/code/kind#302,有限会社久保田酒店,クボタサケテン,福井県鯖江市旭町１丁目１番４号,2020-07-19T15:00:00.000Z
2210002012920,http://imi.go.jp/ns/code_id/code/kind#302,有限会社クラフトディフュージョンコダマ,,福井県鯖江市神明町５丁目４番２８号,2015-11-12T15:00:00.000Z
1210002012921,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エフブイダイアップ,,福井県鯖江市四方谷町第１号７番地,2015-11-12T15:00:00.000Z
9210002012922,http://imi.go.jp/ns/code_id/code/kind#302,有限会社くすりのエスオーエス,,福井県鯖江市御幸町２丁目４番１１号,2015-11-12T15:00:00.000Z
8210002012923,http://imi.go.jp/ns/code_id/code/kind#301,エルテック株式会社,エルテック,福井県鯖江市石田下町第２０号４７番地,2018-07-29T15:00:00.000Z
6210002012925,http://imi.go.jp/ns/code_id/code/kind#302,有限会社クリスタル,,福井県鯖江市東清水町第７号１２番地の１,2015-11-12T15:00:00.000Z
5210002012926,http://imi.go.jp/ns/code_id/code/kind#302,有限会社グレイス,グレイス,福井県鯖江市日の出町５番８号,2021-01-12T15:00:00.000Z
4210002012927,http://imi.go.jp/ns/code_id/code/kind#302,有限会社桑原産業,クワバラサンギョウ,福井県鯖江市神中町２丁目４番３９号,2021-03-09T15:00:00.000Z
3210002012928,http://imi.go.jp/ns/code_id/code/kind#302,有限会社グローバル,,福井県鯖江市下河端町３１８番地,2015-11-12T15:00:00.000Z
2210002012929,http://imi.go.jp/ns/code_id/code/kind#302,有限会社クロワール,,福井県鯖江市御幸町１丁目２１４番地,2015-11-12T15:00:00.000Z
9210002012930,http://imi.go.jp/ns/code_id/code/kind#302,有限会社グラシック,グラシック,福井県鯖江市東鯖江２丁目５０７番地,2018-08-23T15:00:00.000Z
8210002012931,http://imi.go.jp/ns/code_id/code/kind#302,有限会社クリエ,,福井県鯖江市北野町１丁目４番１６号,2015-11-12T15:00:00.000Z
5210002012934,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エヌズシステム工業,,福井県鯖江市田村町第７号８番地の７,2015-11-12T15:00:00.000Z
1210002012938,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ケーエスネットワーク,,福井県鯖江市下氏家町第１２号２番地の１,2015-11-12T15:00:00.000Z
9210002012939,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エビス商事,,福井県鯖江市有定町１丁目４番１０号,2015-11-12T15:00:00.000Z
7210002012940,http://imi.go.jp/ns/code_id/code/kind#302,建築板金田中有限会社,,福井県鯖江市糺町第２０号３番地の５,2015-11-12T15:00:00.000Z
3210002012944,http://imi.go.jp/ns/code_id/code/kind#302,エムエーコンサルタント有限会社,,福井県鯖江市落井町第２８号１７番地の１,2015-11-12T15:00:00.000Z
2210002012945,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ＫＴＢサービス,,福井県鯖江市五郎丸町７７番地,2015-11-12T15:00:00.000Z
1210002012946,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エフ・アールティー,,福井県鯖江市幸町２丁目６番５号,2015-11-12T15:00:00.000Z
9210002012947,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エムエスプラスチック,エムエスプラスチック,福井県鯖江市有定町２丁目５番２６号,2018-05-08T15:00:00.000Z
8210002012948,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ケーアイ,,福井県鯖江市杉本町第１６号１１番地,2015-11-12T15:00:00.000Z
7210002012949,http://imi.go.jp/ns/code_id/code/kind#302,有限会社ケイ・エス染工,,福井県鯖江市二丁掛町第１号４番地２,2015-11-12T15:00:00.000Z
4210002012951,http://imi.go.jp/ns/code_id/code/kind#302,有限会社小林漆器店,,福井県鯖江市河和田町第２３号１０番地の１,2015-11-12T15:00:00.000Z
2210002012953,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エン・ゾーン,,福井県鯖江市下新庄町第１７号１３番地１,2015-11-12T15:00:00.000Z
8210002012956,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エフォート,,福井県鯖江市つつじケ丘町６１３番３,2015-11-12T15:00:00.000Z
6210002012958,http://imi.go.jp/ns/code_id/code/kind#302,有限会社河野鈑金工業,,福井県鯖江市小黒町２丁目１０番２１号,2015-11-12T15:00:00.000Z
5210002012959,http://imi.go.jp/ns/code_id/code/kind#302,有限会社コマースエポック,,福井県鯖江市糺町第２３号３番地の３,2015-11-12T15:00:00.000Z
2210002012961,http://imi.go.jp/ns/code_id/code/kind#302,有限会社コーナン,コーナン,福井県鯖江市深江町３番６号,2018-11-20T15:00:00.000Z
8210002012964,http://imi.go.jp/ns/code_id/code/kind#302,有限会社エスエムエル,,福井県鯖江市東米岡１丁目４番１９号,2015-11-12T15:00:00.000Z
7210002012965,http://imi.go.jp/ns/code_id/code/kind#302,有限会社コジマ恒産,,福井県鯖江市桜町２丁目７番２６号,2015-11-12T15:00:00.000Z
5210002012967,http://imi.go.jp/ns/code_id/code/kind#302,有限会社駒野商会,,福井県鯖江市水落町１丁目１４番２０号,2015-11-12T15:00:00.000Z
4210002012968,http://imi.go.jp/ns/code_id/code/kind#302,有限会社コーワテクノア,,福井県鯖江市幸町１丁目６番２４号,2015-11-12T15:00:00.000Z
3210002012969,http://imi.go.jp/ns/code_id/code/kind#302,有限会社孝葉,,福井県鯖江市神明町２丁目１０番２９号,2015-11-12T15:00:00.000Z
1210002012970,http://imi.go.jp/ns/code_id/code/kind#302,有限会社近藤,,福井県鯖江市有定町２丁目１番１６号,2015-11-12T15:00:00.000Z
9210002012971,http://imi.go.jp/ns/code_id/code/kind#302,近藤織物有限会社,,福井県鯖江市中野町第９号３８番地,2015-11-12T15:00:00.000Z
8210002012972,http://imi.go.jp/ns/code_id/code/kind#302,有限会社広晴,,福井県鯖江市寺中町第２８号１番地の４,2015-11-12T15:00:00.000Z
6210002012974,http://imi.go.jp/ns/code_id/code/kind#302,有限会社こむら,,福井県鯖江市下河端町第７２号１６番地,2015-11-12T15:00:00.000Z
4210002012976,http://imi.go.jp/ns/code_id/code/kind#302,有限会社小林設備,,福井県鯖江市舟津町５丁目７番１４号,2015-11-12T15:00:00.000Z
2210002012978,http://imi.go.jp/ns/code_id/code/kind#302,有限会社昴成都市計画,コウセイトシケイカク,福井県鯖江市舟津町４丁目１２番１５号,2018-11-04T15:00:00.000Z
8210002012980,http://imi.go.jp/ns/code_id/code/kind#302,酒井織物有限会社,,福井県鯖江市神明町４丁目５番１５号,2015-11-12T15:00:00.000Z
6210002012982,http://imi.go.jp/ns/code_id/code/kind#302,有限会社桜寿司,,福井県鯖江市桜町１丁目３番８号,2015-11-12T15:00:00.000Z
5210002012983,http://imi.go.jp/ns/code_id/code/kind#302,サツキ建設有限会社,,福井県鯖江市神中町２丁目４番２２号,2015-11-12T15:00:00.000Z
3210002012985,http://imi.go.jp/ns/code_id/code/kind#302,鯖江高速レンタカー有限会社,,福井県鯖江市田村町５号５２番地,2015-11-12T15:00:00.000Z
1210002012987,http://imi.go.jp/ns/code_id/code/kind#302,有限会社三工製作所,,福井県鯖江市河和田町７号２番地の１,2015-11-12T15:00:00.000Z
9210002012988,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サンテン電気,,福井県鯖江市神明町５丁目４番２８号,2015-11-12T15:00:00.000Z
8210002012989,http://imi.go.jp/ns/code_id/code/kind#302,有限会社鯖江道路,,福井県鯖江市有定町２丁目９番８号,2015-11-12T15:00:00.000Z
6210002012990,http://imi.go.jp/ns/code_id/code/kind#302,有限会社鯖江工芸,,福井県鯖江市糺町４４号６番地,2015-11-12T15:00:00.000Z
5210002012991,http://imi.go.jp/ns/code_id/code/kind#302,有限会社笹尾印刷所,,福井県鯖江市糺町第４４号４３番地,2015-11-12T15:00:00.000Z
4210002012992,http://imi.go.jp/ns/code_id/code/kind#302,有限会社鯖江技缶工業,,福井県鯖江市東鯖江４丁目５０５番地,2015-11-12T15:00:00.000Z
3210002012993,http://imi.go.jp/ns/code_id/code/kind#302,有限会社佐々木良栄商店,,福井県鯖江市西袋町第２２号３番地の１,2015-11-12T15:00:00.000Z
2210002012994,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サイクルオートやまだ,,福井県鯖江市糺町４３号２１番地の１,2015-11-12T15:00:00.000Z
9210002012996,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サンライズ,,福井県鯖江市日の出町１１番１０号,2015-11-12T15:00:00.000Z
8210002012997,http://imi.go.jp/ns/code_id/code/kind#302,鯖江丸魚有限会社,,福井県鯖江市有定町１丁目５番１６号,2015-11-12T15:00:00.000Z
6210002012999,http://imi.go.jp/ns/code_id/code/kind#302,有限会社澤田木工所,,福井県鯖江市莇生田町１８号６番地１,2015-11-12T15:00:00.000Z
4210002013000,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サン友愛,,福井県鯖江市桜町３丁目１番２１号,2015-11-12T15:00:00.000Z
3210002013001,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サンカラー,サンカラー,福井県鯖江市中野町第５６号４１番地,2019-10-03T15:00:00.000Z
9210002013004,http://imi.go.jp/ns/code_id/code/kind#302,サイトウバフ有限会社,,福井県鯖江市中野町第３３号２１番地,2015-11-12T15:00:00.000Z
7210002013006,http://imi.go.jp/ns/code_id/code/kind#302,鯖江羽布研磨有限会社,,福井県鯖江市水落町２丁目１６番１９号,2015-11-12T15:00:00.000Z
6210002013007,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サンドグラス,,福井県鯖江市石田下町第２１号３６番地,2015-11-12T15:00:00.000Z
4210002013009,http://imi.go.jp/ns/code_id/code/kind#302,有限会社三幸,,福井県鯖江市神明町５丁目４番１８号,2015-11-12T15:00:00.000Z
2210002013010,http://imi.go.jp/ns/code_id/code/kind#302,有限会社三六開発,サンロクカイハツ,福井県鯖江市三六町１丁目１番２８号,2020-05-26T15:00:00.000Z
1210002013011,http://imi.go.jp/ns/code_id/code/kind#302,有限会社斎藤電工,,福井県鯖江市中野町第１７号２６番地,2015-11-12T15:00:00.000Z
9210002013012,http://imi.go.jp/ns/code_id/code/kind#302,有限会社鯖江オメガ,,福井県鯖江市石田上町１号１番地の２,2015-11-12T15:00:00.000Z
7210002013014,http://imi.go.jp/ns/code_id/code/kind#302,有限会社鯖江テレコム,,福井県鯖江市鳥羽１丁目６番１２号,2015-11-12T15:00:00.000Z
6210002013015,http://imi.go.jp/ns/code_id/code/kind#302,サスパック商事有限会社,,福井県鯖江市杉本町第９号１０番地,2015-11-12T15:00:00.000Z
5210002013016,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サンキ,,福井県鯖江市水落町３丁目８番３号,2015-11-12T15:00:00.000Z
4210002013017,http://imi.go.jp/ns/code_id/code/kind#302,有限会社西正エンジニア,,福井県鯖江市中野町第４６号２６番地,2015-11-12T15:00:00.000Z
3210002013018,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サンワ技研,,福井県鯖江市大正寺町第１０号１２番地,2015-11-12T15:00:00.000Z
2210002013019,http://imi.go.jp/ns/code_id/code/kind#302,有限会社サンジョーオプチカル,,福井県鯖江市冬島町第１１号２番地,2015-11-12T15:00:00.000Z
9210002013020,http://imi.go.jp/ns/code_id/code/kind#302,有限会社鯖江瓦,サバエカワラ,福井県鯖江市有定町２丁目２番２３号,2018-12-09T15:00:00.000Z
